date,price,open,high,low,vol.,change_%,volume,date_ddmmyyyy,ret_close,ret_reported
2015-11-24,66.78,66.17,67.14,66.04,10.91M,-0.0015,10910000.0,24/11/2015,-0.0014952153110047162,-0.0015
2015-11-25,66.86,66.93,67.12,66.55,7.77M,0.0012,7770000.0,25/11/2015,0.0011979634621144264,0.0012
2015-11-27,67.17,67.0,67.33,66.64,4.05M,0.0046,4050000.0,27/11/2015,0.0046365539934192235,0.0046
2015-11-30,66.68,67.28,67.52,66.68,15.15M,-0.0073,15150000.0,30/11/2015,-0.007294923328866942,-0.0073
2015-12-01,67.61,67.34,67.83,66.99,12.71M,0.0139,12710000.0,01/12/2015,0.01394721055788839,0.0139
2015-12-02,66.66,67.83,67.88,66.48,13.44M,-0.0141,13440000.0,02/12/2015,-0.014051175861559018,-0.0141
2015-12-03,65.8,66.83,67.03,65.58,14.63M,-0.0129,14630000.0,03/12/2015,-0.012901290129012866,-0.0129
2015-12-04,67.89,66.1,68.0,66.03,17.79M,0.0318,17790000.0,04/12/2015,0.031762917933130685,0.0318
2015-12-07,67.0,67.66,67.75,66.4,11.69M,-0.0131,11690000.0,07/12/2015,-0.01310944174399764,-0.0131
2015-12-08,65.96,66.25,66.96,65.7,13.08M,-0.0155,13080000.0,08/12/2015,-0.01552238805970163,-0.0155
2015-12-09,65.46,65.61,66.58,65.04,16.77M,-0.0076,16770000.0,09/12/2015,-0.007580351728320167,-0.0076
2015-12-10,65.61,65.54,66.5,65.08,12.84M,0.0023,12840000.0,10/12/2015,0.0022914757103575933,0.0023
2015-12-11,64.07,64.8,65.16,63.51,17.89M,-0.0235,17890000.0,11/12/2015,-0.023472031702484464,-0.0235
2015-12-14,64.27,64.23,64.75,63.6,17.64M,0.0031,17640000.0,14/12/2015,0.0031215857655688684,0.0031
2015-12-15,66.1,65.07,66.65,65.07,18.13M,0.0285,18130000.0,15/12/2015,0.02847362688657218,0.0285
2015-12-16,67.53,66.91,67.74,65.91,21.72M,0.0216,21720000.0,16/12/2015,0.02163388804841171,0.0216
2015-12-17,66.28,67.9,68.0,66.08,18.12M,-0.0185,18120000.0,17/12/2015,-0.018510291722197536,-0.0185
2015-12-18,64.4,65.97,65.97,64.4,23.82M,-0.0284,23820000.0,18/12/2015,-0.02836451418225705,-0.0284
2015-12-21,65.54,65.02,65.56,64.83,18.87M,0.0177,18870000.0,21/12/2015,0.01770186335403734,0.0177
2015-12-22,65.68,65.92,66.0,64.98,12.15M,0.0021,12150000.0,22/12/2015,0.0021361000915471884,0.0021
2015-12-23,66.73,66.12,66.85,66.05,12.52M,0.016,12520000.0,23/12/2015,0.01598660170523747,0.016
2015-12-24,66.6,66.62,66.89,66.32,4.47M,-0.0019,4470000.0,24/12/2015,-0.0019481492582048565,-0.0019
2015-12-28,66.38,66.29,66.45,65.71,6.61M,-0.0033,6610000.0,28/12/2015,-0.0033033033033033066,-0.0033
2015-12-29,67.07,66.84,67.3,66.74,9.82M,0.0104,9820000.0,29/12/2015,0.010394697197951164,0.0104
2015-12-30,66.59,67.04,67.05,66.45,7.19M,-0.0072,7190000.0,30/12/2015,-0.0071567019531830756,-0.0072
2015-12-31,66.03,66.19,66.78,66.0,14.65M,-0.0084,14650000.0,31/12/2015,-0.008409671121790141,-0.0084
2016-01-04,63.62,63.95,64.06,63.01,25.39M,-0.0365,25390000.0,04/01/2016,-0.03649856126003337,-0.0365
2016-01-05,63.73,63.7,64.13,63.04,16.57M,0.0017,16570000.0,05/01/2016,0.0017290160326941528,0.0017
2016-01-06,62.81,62.72,63.12,62.34,22.96M,-0.0144,22960000.0,06/01/2016,-0.014435901459281308,-0.0144
2016-01-07,60.27,61.46,62.0,60.08,27.63M,-0.0404,27630000.0,07/01/2016,-0.04043942047444671,-0.0404
2016-01-08,58.92,61.13,61.27,58.85,22.37M,-0.0224,22370000.0,08/01/2016,-0.022399203583872596,-0.0224
2016-01-11,58.83,58.83,59.22,58.04,20.93M,-0.0015,20930000.0,11/01/2016,-0.0015274949083503575,-0.0015
2016-01-12,58.96,59.45,59.56,58.1,22.97M,0.0022,22970000.0,12/01/2016,0.0022097569267380823,0.0022
2016-01-13,57.34,59.46,59.67,56.91,28.81M,-0.0275,28810000.0,13/01/2016,-0.02747625508819529,-0.0275
2016-01-14,58.2,58.16,59.38,57.29,31.30M,0.015,31300000.0,14/01/2016,0.014998256016742317,0.015
2016-01-15,57.04,56.45,57.57,56.22,38.13M,-0.0199,38130000.0,15/01/2016,-0.01993127147766327,-0.0199
2016-01-19,57.01,57.73,57.97,56.51,22.82M,-0.0005,22820000.0,19/01/2016,-0.0005259467040673593,-0.0005
2016-01-20,55.51,55.63,56.18,54.66,34.65M,-0.0263,34650000.0,20/01/2016,-0.026311173478337113,-0.0263
2016-01-21,55.25,55.74,56.52,55.06,31.30M,-0.0047,31300000.0,21/01/2016,-0.004683840749414525,-0.0047
2016-01-22,56.95,56.44,57.16,56.3,22.73M,0.0308,22730000.0,22/01/2016,0.030769230769230882,0.0308
2016-01-25,55.66,56.48,56.85,55.6,21.11M,-0.0227,21110000.0,25/01/2016,-0.022651448639157246,-0.0227
2016-01-26,57.08,55.85,57.15,55.81,17.54M,0.0255,17540000.0,26/01/2016,0.025512037369744833,0.0255
2016-01-27,57.04,57.08,58.27,56.56,20.56M,-0.0007,20560000.0,27/01/2016,-0.0007007708479327412,-0.0007
2016-01-28,57.28,57.52,57.97,56.63,15.50M,0.0042,15500000.0,28/01/2016,0.004207573632538653,0.0042
2016-01-29,59.5,57.83,59.54,57.51,26.99M,0.0388,26990000.0,29/01/2016,0.038756983240223475,0.0388
2016-02-01,58.86,59.16,59.65,58.44,16.81M,-0.0108,16810000.0,01/02/2016,-0.010756302521008454,-0.0108
2016-02-02,57.03,57.88,57.98,56.75,22.45M,-0.0311,22450000.0,02/02/2016,-0.031090723751274196,-0.0311
2016-02-03,57.41,57.37,57.8,55.02,31.54M,0.0067,31540000.0,03/02/2016,0.006663159740487368,0.0067
2016-02-04,58.4,57.06,58.52,57.06,21.65M,0.0172,21650000.0,04/02/2016,0.01724438251175764,0.0172
2016-02-05,57.75,58.58,59.14,57.42,22.00M,-0.0111,22000000.0,05/02/2016,-0.011130136986301387,-0.0111
2016-02-08,56.54,56.69,56.92,55.53,28.27M,-0.021,28270000.0,08/02/2016,-0.020952380952380945,-0.021
2016-02-09,56.2,55.29,56.69,55.13,26.30M,-0.006,26300000.0,09/02/2016,-0.006013441811107079,-0.006
2016-02-10,55.52,56.57,57.41,55.47,22.39M,-0.0121,22390000.0,10/02/2016,-0.012099644128113818,-0.0121
2016-02-11,53.07,53.9,53.91,52.5,44.33M,-0.0441,44330000.0,11/02/2016,-0.04412824207492805,-0.0441
2016-02-12,57.49,55.65,57.57,55.17,37.01M,0.0833,37010000.0,12/02/2016,0.08328622573958921,0.0833
2016-02-16,58.35,58.23,58.6,57.64,23.73M,0.015,23730000.0,16/02/2016,0.014959123325795742,0.015
2016-02-17,58.77,58.85,59.25,58.39,21.58M,0.0072,21580000.0,17/02/2016,0.007197943444730015,0.0072
2016-02-18,57.81,58.84,58.86,57.25,17.04M,-0.0163,17040000.0,18/02/2016,-0.016334864726901488,-0.0163
2016-02-19,57.82,57.5,58.17,57.08,15.66M,0.0002,15660000.0,19/02/2016,0.00017298045320868205,0.0002
2016-02-22,58.57,58.51,58.88,58.42,14.88M,0.013,14880000.0,22/02/2016,0.012971290210999742,0.013
2016-02-23,56.12,57.9,58.09,55.96,31.77M,-0.0418,31770000.0,23/02/2016,-0.04183028854362303,-0.0418
2016-02-24,56.14,55.2,56.21,54.33,25.56M,0.0004,25560000.0,24/02/2016,0.0003563791874554578,0.0004
2016-02-25,57.01,56.13,57.03,56.04,14.47M,0.0155,14470000.0,25/02/2016,0.015496971856074016,0.0155
2016-02-26,57.54,57.64,58.11,57.14,20.95M,0.0093,20950000.0,26/02/2016,0.009296614629012545,0.0093
2016-02-29,56.3,57.41,57.6,56.29,19.55M,-0.0216,19550000.0,29/02/2016,-0.02155022592978806,-0.0216
2016-03-01,59.2,56.76,59.2,56.67,23.96M,0.0515,23960000.0,01/03/2016,0.051509769094138624,0.0515
2016-03-02,59.76,59.2,59.9,58.96,20.94M,0.0095,20940000.0,02/03/2016,0.009459459459459474,0.0095
2016-03-03,59.96,59.58,59.96,59.1,15.79M,0.0033,15790000.0,03/03/2016,0.0033467202141901353,0.0033
2016-03-04,60.05,60.1,60.55,59.53,18.46M,0.0015,18460000.0,04/03/2016,0.0015010006671114517,0.0015
2016-03-07,59.94,59.54,60.05,59.32,12.83M,-0.0018,12830000.0,07/03/2016,-0.0018318068276436117,-0.0018
2016-03-08,58.78,59.21,59.5,58.68,14.13M,-0.0194,14130000.0,08/03/2016,-0.019352686019352583,-0.0194
2016-03-09,59.12,59.15,59.54,58.68,13.24M,0.0058,13240000.0,09/03/2016,0.005784280367471917,0.0058
2016-03-10,58.61,59.59,59.67,57.81,21.14M,-0.0086,21140000.0,10/03/2016,-0.008626522327469521,-0.0086
2016-03-11,59.34,59.39,59.51,58.65,21.05M,0.0125,21050000.0,11/03/2016,0.012455212421088602,0.0125
2016-03-14,59.12,59.15,59.31,58.6,13.44M,-0.0037,13440000.0,14/03/2016,-0.003707448601280805,-0.0037
2016-03-15,59.2,58.54,59.21,58.43,10.91M,0.0014,10910000.0,15/03/2016,0.0013531799729364913,0.0014
2016-03-16,58.92,58.98,59.75,58.47,17.42M,-0.0047,17420000.0,16/03/2016,-0.004729729729729737,-0.0047
2016-03-17,58.75,58.77,59.13,57.99,19.41M,-0.0029,19410000.0,17/03/2016,-0.0028852681602172803,-0.0029
2016-03-18,60.48,60.05,60.97,59.66,29.57M,0.0294,29570000.0,18/03/2016,0.0294468085106383,0.0294
2016-03-21,60.46,60.22,60.82,59.96,12.68M,-0.0003,12680000.0,21/03/2016,-0.0003306878306877925,-0.0003
2016-03-22,60.24,59.99,60.58,59.62,12.04M,-0.0036,12040000.0,22/03/2016,-0.0036387694343367194,-0.0036
2016-03-23,59.94,60.34,60.51,59.86,11.66M,-0.005,11660000.0,23/03/2016,-0.004980079681275007,-0.005
2016-03-24,59.48,59.3,59.51,58.87,12.92M,-0.0077,12920000.0,24/03/2016,-0.00767434100767439,-0.0077
2016-03-28,59.4,59.53,59.75,59.18,11.16M,-0.0013,11160000.0,28/03/2016,-0.0013449899125755893,-0.0013
2016-03-29,59.03,59.33,59.33,58.53,15.93M,-0.0062,15930000.0,29/03/2016,-0.0062289562289561395,-0.0062
2016-03-30,59.71,59.46,60.23,59.38,13.31M,0.0115,13310000.0,30/03/2016,0.011519566322208963,0.0115
2016-03-31,59.22,59.45,59.93,59.11,14.90M,-0.0082,14900000.0,31/03/2016,-0.008206330597889888,-0.0082
2016-04-01,59.87,59.02,60.06,58.56,15.42M,0.011,15420000.0,01/04/2016,0.010976021614319542,0.011
2016-04-04,59.2,59.44,59.56,58.96,12.31M,-0.0112,12310000.0,04/04/2016,-0.01119091364623337,-0.0112
2016-04-05,58.36,58.59,58.83,58.21,12.89M,-0.0142,12890000.0,05/04/2016,-0.01418918918918921,-0.0142
2016-04-06,58.81,58.18,58.88,57.95,12.17M,0.0077,12170000.0,06/04/2016,0.0077107607950650525,0.0077
2016-04-07,57.32,58.26,58.43,57.06,19.23M,-0.0253,19230000.0,07/04/2016,-0.025335827240265285,-0.0253
2016-04-08,57.74,57.71,58.58,57.69,13.55M,0.0073,13550000.0,08/04/2016,0.007327285415212881,0.0073
2016-04-11,58.2,57.91,58.88,57.91,17.63M,0.008,17630000.0,11/04/2016,0.007966747488742598,0.008
2016-04-12,59.28,58.34,59.39,58.2,17.78M,0.0186,17780000.0,12/04/2016,0.01855670103092777,0.0186
2016-04-13,61.79,60.48,62.16,60.38,37.52M,0.0423,37520000.0,13/04/2016,0.04234143049932526,0.0423
2016-04-14,62.59,61.69,62.91,61.6,24.25M,0.0129,24250000.0,14/04/2016,0.012947078815342294,0.0129
2016-04-15,61.87,62.88,62.9,61.45,19.29M,-0.0115,19290000.0,15/04/2016,-0.011503435053523026,-0.0115
2016-04-18,62.27,61.64,62.58,61.53,13.81M,0.0065,13810000.0,18/04/2016,0.006465168902537677,0.0065
2016-04-19,63.32,62.55,63.48,62.55,19.26M,0.0169,19260000.0,19/04/2016,0.016862052352657697,0.0169
2016-04-20,64.24,63.48,64.31,63.15,14.59M,0.0145,14590000.0,20/04/2016,0.014529374605180001,0.0145
2016-04-21,63.6,64.26,64.66,63.34,15.40M,-0.01,15400000.0,21/04/2016,-0.00996264009962633,-0.01
2016-04-22,63.97,63.64,64.38,63.64,12.44M,0.0058,12440000.0,22/04/2016,0.005817610062893053,0.0058
2016-04-25,63.6,63.6,63.95,63.15,10.69M,-0.0058,10690000.0,25/04/2016,-0.005783961231827339,-0.0058
2016-04-26,63.93,63.81,64.07,63.33,12.05M,0.0052,12050000.0,26/04/2016,0.005188679245283101,0.0052
2016-04-27,64.11,63.86,64.64,63.6,15.28M,0.0028,15280000.0,27/04/2016,0.002815579540121904,0.0028
2016-04-28,63.6,63.64,64.42,63.35,12.85M,-0.008,12850000.0,28/04/2016,-0.007955077211043493,-0.008
2016-04-29,63.2,63.09,63.61,62.7,16.38M,-0.0063,16379999.999999998,29/04/2016,-0.0062893081761006275,-0.0063
2016-05-02,63.79,63.69,64.0,63.14,10.25M,0.0093,10250000.0,02/05/2016,0.009335443037974622,0.0093
2016-05-03,62.56,62.9,62.91,61.8,19.12M,-0.0193,19120000.0,03/05/2016,-0.019282019125254735,-0.0193
2016-05-04,61.57,61.75,62.26,61.27,17.03M,-0.0158,17030000.0,04/05/2016,-0.015824808184143224,-0.0158
2016-05-05,61.24,61.6,61.99,61.06,14.03M,-0.0054,14030000.0,05/05/2016,-0.005359753126522593,-0.0054
2016-05-06,61.6,60.7,61.68,60.59,11.06M,0.0059,11060000.0,06/05/2016,0.005878510777269641,0.0059
2016-05-09,61.21,61.37,61.89,61.05,11.20M,-0.0063,11200000.0,09/05/2016,-0.006331168831168799,-0.0063
2016-05-10,62.04,61.55,62.26,61.35,11.90M,0.0136,11900000.0,10/05/2016,0.013559875837281465,0.0136
2016-05-11,61.81,61.97,62.6,61.81,11.25M,-0.0037,11250000.0,11/05/2016,-0.003707285622179146,-0.0037
2016-05-12,61.77,62.27,62.56,61.37,11.07M,-0.0006,11070000.0,12/05/2016,-0.0006471444750040245,-0.0006
2016-05-13,61.2,61.7,62.4,61.02,15.12M,-0.0092,15120000.0,13/05/2016,-0.00922778047595918,-0.0092
2016-05-16,61.66,61.21,61.98,61.0,10.95M,0.0075,10950000.0,16/05/2016,0.007516339869281019,0.0075
2016-05-17,61.66,61.43,62.16,61.15,12.18M,0.0,12180000.0,17/05/2016,0.0,0.0
2016-05-18,64.04,61.7,64.17,61.69,24.05M,0.0386,24050000.0,18/05/2016,0.03859876743431734,0.0386
2016-05-19,63.39,63.53,64.22,62.9,16.08M,-0.0101,16079999.999999998,19/05/2016,-0.010149906308557277,-0.0101
2016-05-20,63.51,63.86,64.19,63.37,11.86M,0.0019,11860000.0,20/05/2016,0.0018930430667296605,0.0019
2016-05-23,63.46,63.45,63.87,63.16,9.35M,-0.0008,9350000.0,23/05/2016,-0.000787277594079594,-0.0008
2016-05-24,64.54,63.94,64.77,63.81,13.84M,0.017,13840000.0,24/05/2016,0.017018594390167063,0.017
2016-05-25,65.52,64.94,66.2,64.92,18.94M,0.0152,18940000.0,25/05/2016,0.015184381778741596,0.0152
2016-05-26,65.03,65.57,65.58,64.91,9.43M,-0.0075,9430000.0,26/05/2016,-0.007478632478632452,-0.0075
2016-05-27,65.43,65.21,65.46,65.05,10.12M,0.0062,10120000.0,27/05/2016,0.006151007227433558,0.0062
2016-05-31,65.27,65.73,65.82,64.96,15.14M,-0.0024,15140000.0,31/05/2016,-0.0024453614549901914,-0.0024
2016-06-01,65.69,64.76,65.92,64.26,14.03M,0.0064,14030000.0,01/06/2016,0.006434809253868634,0.0064
2016-06-02,65.81,65.52,65.81,65.16,10.64M,0.0018,10640000.0,02/06/2016,0.0018267620642411497,0.0018
2016-06-03,64.64,64.25,64.86,63.55,20.26M,-0.0178,20260000.0,03/06/2016,-0.017778453122625715,-0.0178
2016-06-06,65.28,64.64,65.76,64.6,13.19M,0.0099,13190000.0,06/06/2016,0.00990099009900991,0.0099
2016-06-07,65.06,65.45,65.74,65.04,9.92M,-0.0034,9920000.0,07/06/2016,-0.003370098039215619,-0.0034
2016-06-08,65.25,64.93,65.48,64.92,9.43M,0.0029,9430000.0,08/06/2016,0.0029203811865969875,0.0029
2016-06-09,64.75,64.79,64.9,64.27,10.82M,-0.0077,10820000.0,09/06/2016,-0.007662835249042099,-0.0077
2016-06-10,63.84,63.93,64.07,63.58,16.68M,-0.0141,16680000.0,10/06/2016,-0.014054054054054022,-0.0141
2016-06-13,63.27,63.48,64.34,63.26,14.38M,-0.0089,14380000.0,13/06/2016,-0.008928571428571397,-0.0089
2016-06-14,62.08,62.68,63.47,61.68,19.51M,-0.0188,19510000.0,14/06/2016,-0.018808281966176787,-0.0188
2016-06-15,61.97,62.41,62.98,61.91,16.98M,-0.0018,16980000.0,15/06/2016,-0.0017719072164947836,-0.0018
2016-06-16,62.22,61.45,62.3,60.9,16.79M,0.004,16790000.0,16/06/2016,0.004034210101662161,0.004
2016-06-17,62.28,62.3,62.71,61.93,15.75M,0.001,15750000.0,17/06/2016,0.0009643201542912649,0.001
2016-06-20,62.37,63.45,63.85,62.34,12.21M,0.0014,12210000.0,20/06/2016,0.0014450867052022698,0.0014
2016-06-21,62.95,62.73,63.0,62.14,11.61M,0.0093,11610000.0,21/06/2016,0.009299342632675955,0.0093
2016-06-22,62.71,62.95,63.71,62.68,12.64M,-0.0038,12640000.0,22/06/2016,-0.003812549642573493,-0.0038
2016-06-23,64.05,63.7,64.15,63.53,16.58M,0.0214,16579999.999999998,23/06/2016,0.021368202838462746,0.0214
2016-06-24,59.6,60.48,61.7,59.34,44.11M,-0.0695,44110000.0,24/06/2016,-0.06947697111631534,-0.0695
2016-06-27,57.61,58.71,58.75,57.05,37.93M,-0.0334,37930000.0,27/06/2016,-0.03338926174496648,-0.0334
2016-06-28,59.52,59.19,59.55,58.26,29.09M,0.0332,29090000.0,28/06/2016,0.033153966325290884,0.0332
2016-06-29,61.2,60.36,61.21,60.0,21.48M,0.0282,21480000.0,29/06/2016,0.02822580645161299,0.0282
2016-06-30,62.14,61.63,62.19,61.02,21.34M,0.0154,21340000.0,30/06/2016,0.015359477124182952,0.0154
2016-07-01,61.26,61.52,62.01,61.16,14.22M,-0.0142,14220000.0,01/07/2016,-0.014161570646926358,-0.0142
2016-07-05,59.55,60.45,60.6,59.1,23.36M,-0.0279,23360000.0,05/07/2016,-0.02791380999020565,-0.0279
2016-07-06,60.19,59.01,60.29,58.76,20.43M,0.0107,20430000.0,06/07/2016,0.01074727120067176,0.0107
2016-07-07,60.58,60.52,61.14,60.16,13.77M,0.0065,13770000.0,07/07/2016,0.00647948164146861,0.0065
2016-07-08,61.83,61.33,62.17,61.33,17.00M,0.0206,17000000.0,08/07/2016,0.020633872565203104,0.0206
2016-07-11,62.27,62.42,62.95,62.14,13.15M,0.0071,13150000.0,11/07/2016,0.00711628659226915,0.0071
2016-07-12,63.2,63.03,63.56,62.89,16.59M,0.0149,16590000.0,12/07/2016,0.01493496065521116,0.0149
2016-07-13,63.16,63.08,63.43,62.64,18.53M,-0.0006,18530000.0,13/07/2016,-0.0006329113924051777,-0.0006
2016-07-14,64.12,64.74,64.98,64.05,28.99M,0.0152,28990000.0,14/07/2016,0.015199493350221749,0.0152
2016-07-15,64.18,64.75,64.8,63.61,17.61M,0.0009,17610000.0,15/07/2016,0.0009357454772302987,0.0009
2016-07-18,63.96,64.13,64.4,63.9,10.82M,-0.0034,10820000.0,18/07/2016,-0.003427859146151513,-0.0034
2016-07-19,63.86,63.61,64.1,63.46,9.74M,-0.0016,9740000.0,19/07/2016,-0.0015634771732332409,-0.0016
2016-07-20,63.93,64.11,64.23,63.71,10.41M,0.0011,10410000.0,20/07/2016,0.0010961478233635358,0.0011
2016-07-21,63.69,64.0,64.18,63.63,9.95M,-0.0038,9950000.0,21/07/2016,-0.0037541060534960202,-0.0038
2016-07-22,64.04,63.9,64.09,63.6,8.20M,0.0055,8199999.999999999,22/07/2016,0.005495368189668781,0.0055
2016-07-25,63.87,63.98,64.17,63.67,8.17M,-0.0027,8170000.0,25/07/2016,-0.0026545908806997476,-0.0027
2016-07-26,64.13,63.98,64.26,63.71,8.07M,0.0041,8070000.0,26/07/2016,0.004070768749021347,0.0041
2016-07-27,64.33,64.08,64.69,64.06,11.81M,0.0031,11810000.0,27/07/2016,0.003118665211289562,0.0031
2016-07-28,64.1,64.0,64.19,63.72,10.01M,-0.0036,10010000.0,28/07/2016,-0.0035753147831494303,-0.0036
2016-07-29,63.97,63.8,64.29,63.75,13.21M,-0.002,13210000.0,29/07/2016,-0.002028081123244818,-0.002
2016-08-01,63.8,64.15,64.31,63.61,11.42M,-0.0027,11420000.0,01/08/2016,-0.0026574957011099576,-0.0027
2016-08-02,63.65,63.59,64.01,63.38,13.55M,-0.0024,13550000.0,02/08/2016,-0.0023510971786833146,-0.0024
2016-08-03,64.66,63.69,64.67,63.65,13.12M,0.0159,13120000.0,03/08/2016,0.01586802827965439,0.0159
2016-08-04,64.56,64.49,64.81,64.27,9.87M,-0.0015,9870000.0,04/08/2016,-0.0015465511908443474,-0.0015
2016-08-05,66.3,65.14,66.37,65.07,20.75M,0.027,20750000.0,05/08/2016,0.02695167286245348,0.027
2016-08-08,66.1,66.07,66.48,65.84,11.36M,-0.003,11360000.0,08/08/2016,-0.003016591251885359,-0.003
2016-08-09,65.87,66.18,66.28,65.69,10.10M,-0.0035,10100000.0,09/08/2016,-0.0034795763993946682,-0.0035
2016-08-10,65.28,65.92,66.07,65.16,11.56M,-0.009,11560000.0,10/08/2016,-0.008957036587217249,-0.009
2016-08-11,65.46,65.27,65.69,65.02,9.60M,0.0028,9600000.0,11/08/2016,0.0027573529411764053,0.0028
2016-08-12,65.32,64.97,65.35,64.86,7.69M,-0.0021,7690000.0,12/08/2016,-0.0021387106630003094,-0.0021
2016-08-15,65.72,65.56,65.83,65.46,8.37M,0.0061,8369999.999999999,15/08/2016,0.006123698714023407,0.0061
2016-08-16,65.71,65.36,65.96,65.24,10.13M,-0.0002,10130000.0,16/08/2016,-0.0001521606816798915,-0.0002
2016-08-17,65.89,65.8,65.98,65.54,11.87M,0.0027,11870000.0,17/08/2016,0.002739309085375341,0.0027
2016-08-18,65.95,65.62,65.99,65.53,9.31M,0.0009,9310000.0,18/08/2016,0.0009106085900743022,0.0009
2016-08-19,65.86,65.72,65.91,65.22,9.08M,-0.0014,9080000.0,19/08/2016,-0.0013646702047005466,-0.0014
2016-08-22,65.8,65.75,65.88,65.41,9.06M,-0.0009,9060000.0,22/08/2016,-0.0009110233829335845,-0.0009
2016-08-23,65.77,66.07,66.34,65.76,8.95M,-0.0005,8950000.0,23/08/2016,-0.0004559270516717451,-0.0005
2016-08-24,65.95,65.99,66.23,65.77,10.17M,0.0027,10170000.0,24/08/2016,0.002736810095788522,0.0027
2016-08-25,66.07,65.91,66.14,65.79,9.98M,0.0018,9980000.0,25/08/2016,0.00181956027293384,0.0018
2016-08-26,66.22,66.33,66.88,65.84,14.04M,0.0023,14040000.0,26/08/2016,0.0022703193582565007,0.0023
2016-08-29,66.95,66.49,67.1,66.46,14.58M,0.011,14580000.0,29/08/2016,0.01102385986106924,0.011
2016-08-30,67.5,66.96,67.59,66.95,13.79M,0.0082,13790000.0,30/08/2016,0.00821508588498876,0.0082
2016-08-31,67.5,67.46,67.77,66.86,14.95M,0.0,14950000.0,31/08/2016,0.0,0.0
2016-09-01,67.21,67.64,67.72,66.65,12.23M,-0.0043,12230000.0,01/09/2016,-0.004296296296296354,-0.0043
2016-09-02,67.49,67.4,67.58,66.98,13.72M,0.0042,13720000.0,02/09/2016,0.004166046719238148,0.0042
2016-09-06,67.44,67.5,67.55,66.71,16.65M,-0.0007,16649999.999999998,06/09/2016,-0.0007408504963697382,-0.0007
2016-09-07,67.16,67.16,67.59,66.96,10.07M,-0.0042,10070000.0,07/09/2016,-0.004151838671411667,-0.0042
2016-09-08,67.25,67.22,67.68,67.0,12.25M,0.0013,12250000.0,08/09/2016,0.0013400833829662062,0.0013
2016-09-09,66.65,67.03,67.43,66.64,19.69M,-0.0089,19690000.0,09/09/2016,-0.00892193308550182,-0.0089
2016-09-12,67.06,66.14,67.3,65.76,16.45M,0.0062,16450000.0,12/09/2016,0.006151537884470981,0.0062
2016-09-13,66.53,66.11,66.86,65.82,18.88M,-0.0079,18880000.0,13/09/2016,-0.007903370116313813,-0.0079
2016-09-14,66.4,66.27,67.25,66.21,12.65M,-0.002,12650000.0,14/09/2016,-0.001954005711708895,-0.002
2016-09-15,66.64,66.29,66.93,66.09,12.64M,0.0036,12640000.0,15/09/2016,0.0036144578313253017,0.0036
2016-09-16,65.82,66.09,66.26,65.44,25.16M,-0.0123,25160000.0,16/09/2016,-0.01230492196878763,-0.0123
2016-09-19,66.19,66.15,66.64,65.85,13.47M,0.0056,13470000.0,19/09/2016,0.005621391674263121,0.0056
2016-09-20,66.46,66.75,66.85,66.24,10.09M,0.0041,10090000.0,20/09/2016,0.004079166037165738,0.0041
2016-09-21,66.84,66.84,67.13,66.31,14.12M,0.0057,14120000.0,21/09/2016,0.0057177249473368,0.0057
2016-09-22,67.39,66.99,67.42,66.84,12.78M,0.0082,12780000.0,22/09/2016,0.008228605625373975,0.0082
2016-09-23,67.25,67.39,67.9,67.18,13.97M,-0.0021,13970000.0,23/09/2016,-0.002077459563733508,-0.0021
2016-09-26,65.78,66.6,66.8,65.54,16.41M,-0.0219,16410000.0,26/09/2016,-0.021858736059479522,-0.0219
2016-09-27,66.36,65.41,66.41,65.11,13.71M,0.0088,13710000.0,27/09/2016,0.008817269686834939,0.0088
2016-09-28,66.71,66.58,66.77,65.99,11.28M,0.0053,11280000.0,28/09/2016,0.0052742616033754075,0.0053
2016-09-29,65.65,66.7,67.21,65.35,18.73M,-0.0159,18730000.0,29/09/2016,-0.015889671713386067,-0.0159
2016-09-30,66.59,66.08,67.06,66.08,21.68M,0.0143,21680000.0,30/09/2016,0.014318354912414177,0.0143
2016-10-03,66.51,66.35,66.92,66.26,14.90M,-0.0012,14900000.0,03/10/2016,-0.0012013815888270996,-0.0012
2016-10-04,66.6,66.21,67.18,66.1,17.23M,0.0014,17230000.0,04/10/2016,0.0013531799729362692,0.0014
2016-10-05,67.69,66.89,68.07,66.8,16.28M,0.0164,16280000.000000002,05/10/2016,0.016366366366366458,0.0164
2016-10-06,67.87,67.73,67.97,67.05,17.48M,0.0027,17480000.0,06/10/2016,0.0026591815630079285,0.0027
2016-10-07,68.11,67.79,68.18,67.4,18.50M,0.0035,18500000.0,07/10/2016,0.0035361720937083785,0.0035
2016-10-10,68.64,68.34,69.06,68.23,13.03M,0.0078,13030000.0,10/10/2016,0.0077815298781382936,0.0078
2016-10-11,68.31,68.5,68.82,67.93,15.66M,-0.0048,15660000.0,11/10/2016,-0.004807692307692291,-0.0048
2016-10-12,68.13,68.26,68.59,68.05,11.90M,-0.0026,11900000.0,12/10/2016,-0.0026350461133071157,-0.0026
2016-10-13,67.74,67.46,67.87,66.82,17.89M,-0.0057,17890000.0,13/10/2016,-0.005724350506384868,-0.0057
2016-10-14,67.52,68.8,69.03,67.3,24.16M,-0.0032,24160000.0,14/10/2016,-0.0032477118393858806,-0.0032
